"5/20/2012"	70	0	67	4	7	32	70	32	2012-05-20
"5/27/2012"	67	0	62	3	9	30	63	31	2012-05-27
"6/3/2012"	66	0	59	4	10	31	60	31	2012-06-03
"6/10/2012"	65	0	60	3	9	30	56	24	2012-06-10
"6/17/2012"	64	0	58	4	10	26	55	27	2012-06-17
"6/24/2012"	61	0	58	3	9	22	53	26	2012-06-24
"7/1/2012"	60	0	54	2	7	24	50	27	2012-07-01
"7/8/2012"	62	0	57	2	7	27	50	25	2012-07-08
"7/15/2012"	61	0	55	2	8	25	46	21	2012-07-15
"7/22/2012"	63	0	55	3	9	24	48	21	2012-07-22
"7/29/2012"	64	0	54	3	8	25	47	24	2012-07-29
"8/5/2012"	62	0	53	3	6	27	48	27	2012-08-05
"8/12/2012"	64	0	54	2	7	25	47	23	2012-08-12
"8/19/2012"	68	0	57	2	9	31	51	25	2012-08-19
"8/26/2012"	66	0	59	3	12	33	51	30	2012-08-26
"9/2/2012"	66	0	58	5	17	34	53	32	2012-09-02
"9/9/2012"	66	0	58	5	5	37	56	37	2012-09-09
"9/16/2012"	68	0	58	5	14	42	64	37	2012-09-16
"9/23/2012"	70	0	59	5	10	45	58	41	2012-09-23
"9/30/2012"	71	0	59	5	15	47	59	44	2012-09-30
"10/7/2012"	68	0	59	6	13	45	60	46	2012-10-07
"10/14/2012"	69	0	100	6	14	38	60	52	2012-10-14
"10/21/2012"	71	0	70	7	15	43	62	42	2012-10-21
"10/28/2012"	63	0	59	6	14	42	60	42	2012-10-28
"11/4/2012"	68	0	61	7	15	42	63	45	2012-11-04
"11/11/2012"	72	0	61	9	10	47	67	52	2012-11-11
"11/18/2012"	69	0	60	9	10	46	67	47	2012-11-18
"11/25/2012"	74	0	62	13	16	50	71	68	2012-11-25
"12/2/2012"	77	0	68	19	11	46	70	53	2012-12-02
"12/9/2012"	75	28	66	21	17	53	73	71	2012-12-09
"12/16/2012"	83	29	71	31	18	65	74	69	2012-12-16
"12/23/2012"	94	30	82	37	17	70	80	83	2012-12-23
"12/30/2012"	100	63	81	44	15	80	78	100	2012-12-30
"1/6/2013"	91	97	82	61	14	68	76	88	2013-01-06
"1/13/2013"	85	100	80	52	16	68	72	74	2013-01-13
"1/20/2013"	85	72	77	36	13	64	75	77	2013-01-20
"1/27/2013"	81	29	75	32	11	58	75	53	2013-01-27
"2/3/2013"	82	0	74	26	13	51	78	60	2013-02-03
"2/10/2013"	78	0	67	17	10	49	78	52	2013-02-10
"2/17/2013"	83	0	68	17	16	49	77	57	2013-02-17
"2/24/2013"	79	0	67	15	16	47	79	53	2013-02-24
"3/3/2013"	81	0	65	13	15	44	75	55	2013-03-03
"3/10/2013"	84	0	70	12	10	44	77	49	2013-03-10
"3/17/2013"	84	0	66	12	10	45	75	53	2013-03-17
"3/24/2013"	82	0	66	10	7	42	72	48	2013-03-24
"3/31/2013"	75	0	63	7	10	40	65	49	2013-03-31
"4/7/2013"	76	0	67	8	9	37	66	45	2013-04-07
"4/14/2013"	74	0	62	8	6	34	63	42	2013-04-14
"4/21/2013"	74	0	64	7	8	35	66	35	2013-04-21
"4/28/2013"	72	0	66	5	8	30	68	38	2013-04-28
"5/5/2013"	71	0	65	5	7	31	62	39	2013-05-05
"5/12/2013"	73	0	62	4	7	32	63	34	2013-05-12
"5/19/2013"	68	0	60	5	7	32	63	38	2013-05-19
"5/26/2013"	70	0	62	4	7	30	59	34	2013-05-26
"6/2/2013"	70	0	57	3	9	28	55	28	2013-06-02
"6/9/2013"	68	0	56	3	6	28	57	29	2013-06-09
"6/16/2013"	66	0	57	3	8	24	52	25	2013-06-16
"6/23/2013"	69	0	58	3	8	25	50	22	2013-06-23
"6/30/2013"	68	0	59	3	8	26	47	20	2013-06-30
"7/7/2013"	65	0	58	2	5	25	50	25	2013-07-07
"7/14/2013"	66	0	55	3	6	33	45	20	2013-07-14
"7/21/2013"	66	0	54	3	6	52	45	21	2013-07-21
"7/28/2013"	66	0	55	3	7	33	45	19	2013-07-28
"8/4/2013"	64	0	56	2	7	25	46	22	2013-08-04
"8/11/2013"	66	0	54	3	6	30	45	20	2013-08-11
"8/18/2013"	68	0	55	3	6	27	48	29	2013-08-18
"8/25/2013"	71	0	56	4	6	27	49	24	2013-08-25
"9/1/2013"	70	0	57	4	8	27	52	22	2013-09-01
"9/8/2013"	67	0	58	5	10	30	56	32	2013-09-08
"9/15/2013"	68	0	58	6	13	35	57	40	2013-09-15
"9/22/2013"	66	0	59	6	8	36	59	40	2013-09-22
"9/29/2013"	71	0	59	6	10	38	57	41	2013-09-29
"10/6/2013"	68	0	58	7	0	38	56	42	2013-10-06
