date,cdcflu,influenzatypea,fluduration,flufever,treatingflu,braunthermoscan,feverflu,flurecovery,fluvscold,coldorflu,treatingtheflu,oscillococcinum,fluversuscold,fluremedies,coldversusflu,humantemperature,contagiousflu,typeainfluenza,fluorcold,flucontagious,thermoscan,flucough,influenzaincubationperiod,durationofflu,coldvsflu,influenzaa,lowbodytemperature,fluheadache,sdate
6/3/2012,-.51300001,-.403,-.38800001,-.45100001,-.542,-.74800003,-.26100001,-.442,-.72500002,-.653,-.634,-.53399998,-.68400002,-.56999999,-.50300002,-.48899999,-.139,-.426,-.46000001,-.30899999,-1.0420001,-.38600001,-.37900001,-.24600001,-.428,-.54799998,-.89300001,-.142,03jun2012
6/10/2012,-.523,-.49399999,-.45899999,-.51200002,-.449,-.69099998,-.41100001,-.477,-.72500002,-.80699998,-.64899999,-.55800003,-.68400002,-.61799997,-.5,-.54900002,-.31999999,-.403,-.49000001,-.28400001,-.99599999,-.37,-.352,-.41499999,-.53899997,-.53500003,-1.113,-.167,10jun2012
6/17/2012,-.51099998,-.40799999,-.58399999,-.40099999,-.509,-.477,-.48800001,-.43900001,-.72500002,-.74699998,-.55000001,-.69400001,-.46700001,-.60900003,-.69700003,-.30199999,-.31900001,-.49000001,-.54500002,-.301,-.93300003,-.35499999,-.45500001,-.65600002,-.49599999,-.54699999,-1.071,-.19599999,17jun2012
6/24/2012,-.51499999,-.50199997,-.56800002,-.57700002,-.48100001,-.421,-.54400003,-.47799999,-.72500002,-.80299997,-.64899999,-.64499998,-.68400002,-.70300001,-.86199999,-.53799999,-.198,-.46900001,-.514,-.38100001,-.889,-.414,-.58399999,-.347,-.52499998,-.57499999,-1.147,-.199,24jun2012
7/1/2012,-.51300001,-.54900002,-.58700001,-.44600001,-.565,-.33399999,-.57999998,-.49000001,-.72500002,-.736,-.611,-.75300002,-.68400002,-.71499997,-.86199999,-.72299999,-.34099999,-.55599999,-.662,-.403,-.815,-.42399999,-.58399999,-.37,-.59799999,-.59399998,-1.291,-.27399999,01jul2012
7/8/2012,-.60500002,-.54699999,-.59600002,-.48100001,-.72299999,-.96799999,-.47400001,-.5,-.72500002,-.787,-.57099998,-.73000002,-.68400002,-.64200002,-.63700002,-.285,-.35699999,-.55599999,-.64200002,-.38800001,-1.276,-.359,-.58399999,-.65600002,-.56199998,-.58700001,-1.061,-.44,08jul2012
7/15/2012,-.66900003,-.505,-.63700002,-.60699999,-.456,-.56800002,-.60399997,-.40900001,-.57200003,-.81800002,-.62,-.68599999,-.68400002,-.64399999,-.63800001,-.178,-.44800001,-.49200001,-.54400003,-.41600001,-.93699998,-.528,-.458,-.65600002,-.59399998,-.58600003,-.99400002,-.38299999,15jul2012
7/22/2012,-.64700001,-.38,-.55699998,-.58099997,-.72299999,-.36500001,-.55500001,-.55699998,-.72500002,-.71100003,-.62,-.68599999,-.509,-.58200002,-.70200002,-.67400002,-.449,-.50300002,-.55699998,-.461,-.676,-.528,-.45899999,-.65600002,-.64200002,-.56199998,-1.096,-.29699999,22jul2012
7/29/2012,-.62199998,-.51999998,-.58099997,-.52899998,-.546,-.44299999,-.60699999,-.55699998,-.72500002,-.70099998,-.653,-.68199998,-.68400002,-.60399997,-.639,-.412,-.419,-.50300002,-.64499998,-.41600001,-.74800003,-.44499999,-.45899999,-.65600002,-.58700001,-.55599999,-1.095,-.47099999,29jul2012
8/5/2012,-.66799998,-.54100001,-.574,-.442,-.72299999,-.58600003,-.68400002,-.54000002,-.72500002,-.67000002,-.764,-.61699998,-.68400002,-.65399998,-.704,-.542,-.242,-.55599999,-.54799998,-.39300001,-.89200002,-.417,-.58399999,-.35699999,-.54299998,-.51800001,-1.097,-.50099999,05aug2012
8/12/2012,-.73299998,-.53399998,-.54900002,-.493,-.51700002,-.347,-.708,-.44800001,-.72500002,-.54100001,-.62099999,-.66000003,-.47400001,-.588,-.54400003,-.57499999,-.36000001,-.47099999,-.64499998,-.38499999,-.85500002,-.25,-.58399999,-.456,-.52499998,-.52399999,-.96799999,-.35600001,12aug2012
8/19/2012,-.56699997,-.58999997,-.53299999,-.50199997,-.48800001,-.59799999,-.60699999,-.484,-.54299998,-.34099999,-.63700002,-.51999998,-.47400001,-.63200003,-.54400003,-.24699999,-.449,-.55599999,-.49200001,-.43700001,-.921,-.403,-.58399999,-.65600002,-.35800001,-.58399999,-.89899999,-.38499999,19aug2012
8/26/2012,-.52100003,-.542,-.49700001,-.48100001,-.72299999,-.61699998,-.31600001,-.48800001,-.72500002,-.33000001,-.59200001,-.36399999,-.68400002,-.625,-.331,.033,-.45300001,-.55599999,-.30700001,-.38800001,-1.027,-.30899999,-.58399999,-.49200001,-.35299999,-.55800003,-.741,-.078000002,26aug2012
9/2/2012,-.41800001,-.52899998,-.45699999,-.428,-.37599999,-.193,-.46399999,-.34400001,-.72500002,-.003,-.67000002,-.37200001,-.40900001,-.49599999,-.42399999,.31400001,-.27599999,-.55599999,-.23100001,-.31999999,-.65200001,-.37799999,-.412,-.26199999,-.057,-.53200001,-.69199997,-.162,02sep2012
9/9/2012,-.39300001,-.53200001,-.442,-.55599999,-.442,-.303,-.35800001,-.42300001,-.72500002,-.021,-.35499999,-.17299999,-.34999999,-.419,-.40599999,.64300001,-.40000001,-.47499999,-.093000002,-.285,-.574,-.382,-.58399999,-.241,.061000001,-.51599997,-.44299999,-.037999999,09sep2012
9/16/2012,-.41100001,-.54500002,-.39700001,-.414,-.49900001,-.108,-.45699999,-.33700001,-.37799999,.176,-.41600001,-.119,-.052000001,-.296,-.40700001,.55199999,-.259,-.49599999,-.003,-.22,-.47400001,-.27599999,-.27500001,-.147,.35800001,-.50300002,-.16599999,-.45199999,16sep2012
9/23/2012,-.35600001,-.51899999,-.47400001,-.42300001,-.33199999,-.31600001,-.48100001,-.373,-.37799999,.36399999,-.43200001,.046999998,-.086000003,-.207,-.16599999,.80199999,-.345,-.49599999,.20299999,-.066,-.72000003,-.34299999,-.29899999,-.052999999,.37,-.47299999,-.26100001,-.123,23sep2012
9/30/2012,-.41800001,-.461,-.493,-.377,-.58499998,-.19400001,-.20299999,-.205,-.44,.198,-.43599999,.18700001,.0040000002,0,-.115,.102,-.152,-.42699999,.189,-.041000001,-.60600001,-.30599999,-.186,-.061000001,.449,-.49399999,-.46200001,-.075999998,30sep2012
10/7/2012,-.30899999,-.48899999,-.391,-.36500001,-.177,-.001,-.18799999,-.125,-.33000001,.41600001,-.38100001,.15899999,-.16500001,.19499999,.054000001,.36199999,-.102,-.44800001,.177,.028000001,-.51899999,-.33399999,-.28299999,-.222,.46799999,-.46900001,-.223,.133,07oct2012
10/14/2012,-.31900001,-.42699999,-.264,-.273,-.104,-.48800001,.032000002,-.33399999,-.28,.40900001,-.183,.273,-.044,.162,-.104,.271,.11,-.421,.123,.121,-.82599998,-.248,-.241,.016000001,.30899999,-.41800001,-.405,-.142,14oct2012
10/21/2012,-.28400001,-.41600001,-.36899999,-.115,-.375,-.64499998,-.13500001,-.12,-.366,.19,-.317,.106,-.175,.244,-.138,.51499999,-.112,-.39300001,.186,.119,-.77399999,-.212,-.107,.041999999,.43099999,-.40099999,-.35699999,-.041000001,21oct2012
10/28/2012,-.19400001,-.428,-.35299999,-.234,-.106,-.41800001,-.132,-.185,-.53100002,.227,-.28600001,.206,.017999999,.449,-.164,.112,.081,-.373,.30899999,.168,-.667,-.17200001,-.17399999,-.138,.278,-.40700001,-.236,.067000002,28oct2012
11/4/2012,-.054000001,-.34599999,-.27700001,-.153,-.043000001,-.23899999,-.176,-.214,-.72500002,.37200001,-.2,.12899999,.124,.59500003,-.012,.175,-.15000001,-.26499999,.18099999,.285,-.68800002,-.18099999,-.072999999,-.389,.43900001,-.338,-.333,.20299999,04nov2012
11/11/2012,.046,-.064999998,-.162,.048999999,.109,.51599997,.214,.116,.024,.40400001,.119,.49200001,.113,.49900001,-.193,.486,.29899999,-.219,.36899999,.58200002,.12,-.02,.145,.13699999,.59399998,-.132,.075999998,.199,11nov2012
11/18/2012,.50199997,.039999999,.064000003,-.17900001,-.015,.145,-.083999999,.02,-.34400001,.58499998,-.029999999,.51200002,.057,.58999997,-.0020000001,.51899999,.69599998,-.15899999,.50300002,1.348,-.472,-.0049999999,.25799999,.149,.60399997,-.104,-.043000001,.30199999,18nov2012
11/25/2012,.377,.42199999,.133,-.0099999998,.242,1.073,.303,.484,-.041999999,1.24,.071999997,.69999999,.403,.741,.37599999,.87,.84299999,.301,1.102,1.164,.34799999,.122,.192,.55599999,.954,.178,.44,.80299997,25nov2012
12/2/2012,.95499998,1.03,.50400001,.34999999,.99000001,.71899998,.59899998,.84299999,-.011,1.671,.89200002,1.244,.77600002,1.325,.44100001,1.0829999,.463,.63700002,1.278,1.7640001,.18799999,.31999999,.52399999,.74000001,1.499,.79500002,.111,.76300001,02dec2012
12/9/2012,1.45,1.51,.74199998,.85000002,.93900001,1.362,.73100001,.84299999,.30700001,1.711,1.03,1.3609999,.80599999,1.65,.69099998,1.094,1.451,1.087,1.924,2.217,.76700002,.442,.80599999,1.728,1.791,1.117,.40799999,1.768,09dec2012
12/16/2012,2.2019999,2.4430001,1.427,1.507,2.142,1.368,.97299999,1.115,.46700001,2.414,1.6059999,1.99,.81300002,3.0369999,.99599999,1.4630001,3.701,2.3469999,2.326,4.3499999,.72899997,1.021,2.2360001,2.085,2.5480001,2.381,.45500001,1.751,16dec2012
12/23/2012,3.6860001,2.9890001,2.1140001,1.826,2.526,1.8279999,2.658,2.1719999,.077,4.2849998,2.309,2.6459999,1.124,5.5760002,1.724,2.03,4.04,2.526,3.908,5.9499998,.963,1.535,2.6059999,2.8699999,3.753,3.062,.78200001,2.6670001,23dec2012
12/30/2012,2.487,3.4579999,2.3440001,1.934,2.9360001,1.992,1.768,2.4360001,.95899999,5.2280002,2.747,2.993,2.7969999,5.7069998,2.1949999,2.4809999,4.0019999,2.529,4.6290002,4.9780002,1.36,1.978,3.444,3.7520001,4.8429999,3.4590001,1.997,4.072,30dec2012
1/6/2013,2.2119999,4.2979999,3.9460001,3.3369999,5.3210001,1.972,4.2620001,3.8150001,2.6129999,6.5640001,5.882,5.5539999,6.145,6.8470001,4.3280001,2.859,7.1830001,3.648,8.0819998,7.1820002,1.476,3.783,5.4910002,6.0190001,7.1719999,5.1869998,2.049,6.0159998,06jan2013
1/13/2013,2.3710001,3.3180001,4.3759999,3.9619999,5.1680002,2.809,4.9460001,4.0700002,2.2479999,6.2129998,5.1900001,5.4629998,5.1350002,6.395,3.253,3.0450001,7.0630002,2.348,7.9749999,6.987,1.902,4.0999999,4.3979998,6.8969998,6.4429998,3.8269999,2.3959999,5.2950001,13jan2013
1/20/2013,2.122,2.7149999,3.0929999,3.227,2.5420001,2.3859999,3.3710001,3.039,1.237,4.7470002,3.5810001,3.6670001,3.7620001,5.0700002,2.76,2.8670001,4.9990001,2.2449999,5.0929999,5.302,1.748,3.3369999,3.2049999,4.3049998,5.013,2.7409999,1.899,4.428,20jan2013
1/27/2013,1.76,1.938,1.976,2.6140001,1.527,1.9680001,1.9400001,2.648,1.098,3.4909999,2.3110001,2.75,1.613,3.075,2.0020001,2.2460001,3.3499999,1.612,3.681,3.721,1.388,2.336,1.5549999,2.96,3.4820001,2.036,1.476,3.635,27jan2013
2/3/2013,1.309,1.309,1.136,1.5420001,1.011,1.367,1.705,1.655,.61500001,2.813,1.516,2.1789999,1.145,2.27,1.018,1.585,1.8049999,1.031,2.277,2.467,.86199999,1.799,1.2819999,2.1210001,2.6470001,1.38,1.335,2.4519999,03feb2013
2/10/2013,1.108,.713,.87,.963,.65100002,1.219,.76700002,1.3150001,.36700001,1.801,.97100002,1.434,.74599999,1.461,.54799998,1.647,.94300002,.51899999,1.755,1.8839999,.70999998,.98400003,.583,1.688,1.993,.91799998,.736,1.4299999,10feb2013
2/17/2013,.84799999,.505,.67699999,.75,.035,1.174,.99199998,1.186,.389,1.957,1.321,1.272,.479,1.27,.64899999,.64499998,.91299999,.54100001,1.183,1.436,.59399998,.73500001,.579,1.457,1.584,.597,.92699999,1.5420001,17feb2013
2/24/2013,.653,.27900001,.57300001,.56400001,-.167,.55599999,.32300001,.81800002,.42500001,1.24,.86500001,1.067,.66600001,1.169,.079999998,.79100001,.99199998,.19,.98699999,1.215,.13500001,.662,.421,1.348,1.035,.435,.66100001,1.207,24feb2013
3/3/2013,.68400002,.227,.44800001,.63099998,.079000004,.64700001,.41499999,.85699999,-.222,.96700001,.58700001,.787,.38499999,.64399999,.139,.55400002,.58200002,.028000001,.83600003,1.076,.29100001,.50800002,.118,1.029,.91299999,.237,.514,.78799999,03mar2013
3/10/2013,.57599998,.039000001,.233,.44,-.035,.54799998,.41,.41600001,-.36899999,.93099999,.48300001,.72299999,-.041000001,.45899999,-.035999998,.861,.77100003,-.106,.528,.99800003,.0089999996,.46200001,.167,.93699998,.61500001,.14300001,.37900001,.68400002,10mar2013
3/17/2013,.30000001,-.15800001,-.022,.29699999,-.114,.51800001,.62800002,.634,-.271,.542,.65600002,.43700001,-.017999999,.32600001,.0089999996,.233,.98100001,-.014,.49700001,.79500002,-.061000001,.45300001,.119,.50700003,.51300001,.0080000004,.308,.95999998,17mar2013
3/24/2013,.16,-.29800001,-.021,.071999997,-.221,.35600001,.37400001,.78200001,-.56999999,.46799999,.211,.405,-.086999997,.13600001,-.072999999,.133,1.1059999,-.106,.278,.81800002,-.27599999,.15000001,-.050999999,.59899998,.472,-.068999998,.0060000001,.465,24mar2013
3/31/2013,-.046,-.219,-.15000001,-.003,-.20100001,.103,.082999997,.227,-.51999998,.19499999,.28200001,.155,-.30000001,-.044,-.21600001,.33000001,.18000001,-.163,-.046999998,.54699999,-.33899999,.037,-.141,.55900002,.29100001,-.15099999,-.07,.234,31mar2013
4/7/2013,-.237,-.301,-.126,-.119,-.234,-.154,.086999997,.059999999,-.72500002,.048999999,-.012,.017000001,-.27700001,-.25999999,-.359,.49900001,.167,-.23999999,-.124,.25600001,-.44600001,-.064999998,-.106,.011,-.011,-.234,-.52700001,.124,07apr2013
4/14/2013,-.37,-.333,-.45100001,-.34400001,-.31099999,-.20200001,-.132,-.023,-.60000002,-.106,.097999997,-.191,-.42500001,-.30500001,-.46900001,.14300001,-.186,-.391,-.294,.012,-.63599998,-.138,-.235,-.161,-.155,-.27000001,-.67199999,-.193,14apr2013
4/21/2013,-.43900001,-.49000001,-.37599999,-.35600001,-.42500001,-.125,-.090000004,-.145,-.72500002,-.088,-.068000004,-.093000002,-.50700003,-.338,-.43200001,.243,-.25099999,-.36000001,-.33399999,-.088,-.51800001,-.211,-.352,-.0080000004,-.18799999,-.324,-.46700001,.111,21apr2013
4/28/2013,-.52700001,-.368,-.417,-.29800001,-.352,-.204,-.178,-.255,-.59799999,-.255,-.19,-.377,-.68400002,-.377,-.40700001,.26199999,-.15099999,-.361,-.36399999,-.176,-.63700002,-.118,-.43700001,-.29100001,-.156,-.37799999,-.71499997,-.207,28apr2013
5/5/2013,-.54699999,-.55500001,-.53799999,-.45100001,-.523,-.30399999,-.34299999,-.205,-.72500002,-.296,-.186,-.375,-.68400002,-.38800001,-.484,.20900001,-.223,-.39500001,-.42399999,-.273,-.74299997,-.375,-.43599999,-.43000001,-.215,-.435,-.81699997,-.204,05may2013
5/12/2013,-.54299998,-.421,-.49200001,-.461,-.57099998,-.39199999,-.44100001,-.37,-.72500002,-.34799999,-.58600003,-.52999997,-.50300002,-.27599999,-.56,-.016000001,-.21600001,-.43799999,-.331,-.345,-.74299997,-.30000001,-.433,-.368,-.30000001,-.49399999,-.93699998,-.421,12may2013
5/19/2013,-.60500002,-.45199999,-.611,-.53899997,-.52100003,-.63200003,-.61799997,-.32499999,-.72500002,-.461,-.53299999,-.52999997,-.68400002,-.359,-.56199998,-.447,-.347,-.55599999,-.49399999,-.377,-1.025,-.33700001,-.43399999,-.42699999,-.34200001,-.484,-1.1109999,-.199,19may2013
5/26/2013,-.56999999,-.57599998,-.56999999,-.48300001,-.48699999,-.56699997,-.514,-.40900001,-.58999997,-.46200001,-.62300003,-.53899997,-.528,-.27700001,-.63499999,-.221,-.46900001,-.46200001,-.50800002,-.368,-1.01,-.38,-.42899999,-.65600002,-.37599999,-.54400003,-.89899999,-.336,26may2013
6/2/2013,-.67500001,-.52899998,-.55500001,-.46200001,-.57099998,-.18000001,-.50700003,-.292,-.72500002,-.54100001,-.66799998,-.685,-.68400002,-.29800001,-.67000002,-.32300001,-.26800001,-.55599999,-.56699997,-.40599999,-.64700001,-.384,-.45500001,-.65600002,-.43599999,-.52999997,-1.085,-.29699999,02jun2013
6/9/2013,-.68599999,-.54100001,-.60900003,-.52899998,-.54400003,-.47099999,-.72299999,-.479,-.72500002,-.66500002,-.68099999,-.662,-.68400002,-.419,-.66900003,-.52700001,-.39500001,-.49200001,-.55500001,-.41100001,-.83600003,-.43200001,-.41100001,-.51200002,-.41100001,-.54400003,-1.296,-.219,09jun2013
6/16/2013,-.68599999,-.53399998,-.56599998,-.58099997,-.51700002,-.375,-.56599998,-.41299999,-.72500002,-.72000003,-.625,-.59399998,-.68400002,-.43000001,-.86199999,-.34900001,-.44600001,-.50999999,-.65700001,-.44,-.90799999,-.382,-.58399999,-.65600002,-.58899999,-.55599999,-1.2589999,-.46799999,16jun2013
6/23/2013,-.75400001,-.528,-.51800001,-.528,-.59500003,-.574,-.65600002,-.574,-.72500002,-.727,-.653,-.708,-.68400002,-.537,-.86199999,-.382,-.39399999,-.50099999,-.639,-.40599999,-1.026,-.43099999,-.58399999,-.65600002,-.56400001,-.53799999,-1.301,-.26699999,23jun2013
6/30/2013,-.72899997,-.57999998,-.58600003,-.64499998,-.72299999,-.18700001,-.73000002,-.51700002,-.72500002,-.77100003,-.764,-.70300001,-.523,-.491,-.62699997,-.38600001,-.40799999,-.49700001,-.59399998,-.43700001,-.69700003,-.41299999,-.46900001,-.65600002,-.611,-.57499999,-1.527,-.192,30jun2013
7/7/2013,-.83700001,-.51099998,-.62400001,-.55299997,-.59600002,-.49399999,-.61500001,-.49599999,-.72500002,-.88499999,-.61299998,-.69,-.68400002,-.53600001,-.86199999,-.41999999,-.42199999,-.48300001,-.66000003,-.45899999,-.87699997,-.396,-.58399999,-.51200002,-.57599998,-.57099998,-1.33,-.37099999,07jul2013
7/14/2013,-.82999998,-.53500003,-.597,-.523,-.54500002,-.191,-.66000003,-.528,-.72500002,-.83200002,-.66799998,-.76599997,-.68400002,-.602,-.86199999,-.43399999,-.449,-.49200001,-.65100002,-.47,-.78200001,-.44400001,-.58399999,-.51300001,-.616,-.55500001,-1.325,-.32100001,14jul2013
